commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Remove Method;Method;<br>method <code>thread(String threadName)</code><br>removed from <code>com.squareup.leakcanary.ExcludedRefs</code><br>;public void thread(String threadName);com.squareup.leakcanary.ExcludedRefs;true;false;false
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Change in Return Type Method;Method;<br>method <code>createAndroidDefaults()</code><br>changed the return type<br>in <code>com.squareup.leakcanary.AndroidExcludedRefs</code><br>;public static ExcludedRefs createAndroidDefaults();com.squareup.leakcanary.AndroidExcludedRefs;true;false;true
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Change in Return Type Method;Method;<br>method <code>createAppDefaults()</code><br>changed the return type<br>in <code>com.squareup.leakcanary.AndroidExcludedRefs</code><br>;public static ExcludedRefs createAppDefaults();com.squareup.leakcanary.AndroidExcludedRefs;true;false;true
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Add Method;Method;<br>method <code>RefWatcher(Executor watchExecutor, DebuggerControl debuggerControl, GcTrigger gcTrigger, HeapDumper heapDumper, HeapDump.Listener heapdumpListener, ExcludedRefs excludedRefs)</code><br>added in <code>com.squareup.leakcanary.RefWatcher</code><br>;public RefWatcher(Executor watchExecutor, DebuggerControl debuggerControl, GcTrigger gcTrigger, HeapDumper heapDumper, HeapDump.Listener heapdumpListener, ExcludedRefs excludedRefs);com.squareup.leakcanary.RefWatcher;false;false;false
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Add Method;Method;<br>method <code>HeapDump(File heapDumpFile, String referenceKey, String referenceName, ExcludedRefs excludedRefs, long watchDurationMs, long gcDurationMs, long heapDumpDurationMs)</code><br>added in <code>com.squareup.leakcanary.HeapDump</code><br>;public HeapDump(File heapDumpFile, String referenceKey, String referenceName, ExcludedRefs excludedRefs, long watchDurationMs, long gcDurationMs, long heapDumpDurationMs);com.squareup.leakcanary.HeapDump;false;false;false
8b9f85ead2c03b047dd89f6c7a76c2424fee1f95;Remove Method;Method;<br>method <code>AndroidHeapDumper(Context context)</code><br>removed from <code>com.squareup.leakcanary.AndroidHeapDumper</code><br>;public AndroidHeapDumper(Context context);com.squareup.leakcanary.AndroidHeapDumper;true;false;false
8b9f85ead2c03b047dd89f6c7a76c2424fee1f95;Remove Method;Method;<br>method <code>androidWatcher(Application app, HeapDump.Listener heapDumpListener)</code><br>removed from <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher androidWatcher(Application app, HeapDump.Listener heapDumpListener);com.squareup.leakcanary.LeakCanary;true;false;false
8b9f85ead2c03b047dd89f6c7a76c2424fee1f95;Add Method;Method;<br>method <code>androidWatcher(HeapDump.Listener heapDumpListener)</code><br>added in <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher androidWatcher(HeapDump.Listener heapDumpListener);com.squareup.leakcanary.LeakCanary;false;false;false
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Change in Field Default Value;Field;field <code>DISABLED<code><br>changed default value<br>in <code>com.squareup.leakcanary.RefWatcher</code><br>;DISABLED;com.squareup.leakcanary.RefWatcher;true;false;false
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Remove Field;Field;<br>field <code>referenceKey</code><br>removed from <code>com.squareup.leakcanary.HeapDump</code><br>;referenceKey;com.squareup.leakcanary.HeapDump;true;false;true
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Remove Field;Field;<br>field <code>referenceName</code><br>removed from <code>com.squareup.leakcanary.HeapDump</code><br>;referenceName;com.squareup.leakcanary.HeapDump;true;false;true
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Remove Field;Field;<br>field <code>watchDurationMs</code><br>removed from <code>com.squareup.leakcanary.HeapDump</code><br>;watchDurationMs;com.squareup.leakcanary.HeapDump;true;false;true
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Remove Field;Field;<br>field <code>referenceKey</code><br>removed from <code>com.squareup.leakcanary.HeapDump.Builder</code><br>;referenceKey;com.squareup.leakcanary.HeapDump.Builder;true;false;false
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Remove Field;Field;<br>field <code>referenceName</code><br>removed from <code>com.squareup.leakcanary.HeapDump.Builder</code><br>;referenceName;com.squareup.leakcanary.HeapDump.Builder;true;false;false
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Remove Field;Field;<br>field <code>watchDurationMs</code><br>removed from <code>com.squareup.leakcanary.HeapDump.Builder</code><br>;watchDurationMs;com.squareup.leakcanary.HeapDump.Builder;true;false;false
