commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
748e8bcde8c5394ded9963cc3cbee32dc20f1a4c;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.BaseDebugOverlayFactory2</code> <br>was removed<br>;BaseDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.BaseDebugOverlayFactory2;true;false;false
748e8bcde8c5394ded9963cc3cbee32dc20f1a4c;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory2</code> <br>was removed<br>;NoOpDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory2;true;false;false
a594875831c933393768675db5e8fcda6332bc02;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory2</code> added<br>;DebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory2;false;false;false
a594875831c933393768675db5e8fcda6332bc02;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory2</code> added<br>;DefaultDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory2;false;false;false
a594875831c933393768675db5e8fcda6332bc02;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.BaseDebugOverlayFactory2</code> added<br>;BaseDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.BaseDebugOverlayFactory2;false;false;false
a594875831c933393768675db5e8fcda6332bc02;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory2</code> added<br>;NoOpDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory2;false;false;false
825f812f83150776df1629ca38eed0070d4d264b;Move Type;Type;<br>type <code>com.facebook.fresco.vito.core.debug.DebugOverlayFactory</code><br>moved to<br><code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory</code><br>;DebugOverlayFactory;com.facebook.fresco.vito.core.debug.DebugOverlayFactory;true;false;false
825f812f83150776df1629ca38eed0070d4d264b;Move Type;Type;<br>type <code>com.facebook.fresco.vito.core.debug.NoOpDebugOverlayFactory</code><br>moved to<br><code>com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory</code><br>;NoOpDebugOverlayFactory;com.facebook.fresco.vito.core.debug.NoOpDebugOverlayFactory;true;false;false
deba7d1c3c218377a5b67e58f269914d8f8a88be;Remove Type;Type;<br>type <code>com.facebook.imagepipeline.backends.okhttp.OkHttpNetworkFetcher</code> <br>was removed<br>;OkHttpNetworkFetcher;com.facebook.imagepipeline.backends.okhttp.OkHttpNetworkFetcher;false;true;true
deba7d1c3c218377a5b67e58f269914d8f8a88be;Remove Type;Type;<br>type <code>com.facebook.imagepipeline.backends.okhttp.OkHttpNetworkFetcher.OkHttpNetworkFetchState</code> <br>was removed<br>;OkHttpNetworkFetchState;com.facebook.imagepipeline.backends.okhttp.OkHttpNetworkFetcher.OkHttpNetworkFetchState;true;false;false
deba7d1c3c218377a5b67e58f269914d8f8a88be;Remove Type;Type;<br>type <code>com.facebook.imagepipeline.backends.okhttp.OkHttpImagePipelineConfigFactory</code> <br>was removed<br>;OkHttpImagePipelineConfigFactory;com.facebook.imagepipeline.backends.okhttp.OkHttpImagePipelineConfigFactory;false;true;true
7c2517edee7d4080fab0daf54fd4ac4eca6a8497;Remove Type;Type;<br>type <code>com.facebook.drawee.backends.volley.VolleyDataSource</code> <br>was removed<br>;VolleyDataSource;com.facebook.drawee.backends.volley.VolleyDataSource;true;false;true
7c2517edee7d4080fab0daf54fd4ac4eca6a8497;Remove Type;Type;<br>type <code>com.facebook.drawee.backends.volley.VolleyDraweeControllerBuilder</code> <br>was removed<br>;VolleyDraweeControllerBuilder;com.facebook.drawee.backends.volley.VolleyDraweeControllerBuilder;true;false;true
7c2517edee7d4080fab0daf54fd4ac4eca6a8497;Remove Type;Type;<br>type <code>com.facebook.drawee.backends.volley.VolleyDraweeControllerBuilderSupplier</code> <br>was removed<br>;VolleyDraweeControllerBuilderSupplier;com.facebook.drawee.backends.volley.VolleyDraweeControllerBuilderSupplier;true;false;true
7c2517edee7d4080fab0daf54fd4ac4eca6a8497;Remove Type;Type;<br>type <code>com.facebook.drawee.backends.volley.VolleyDraweeController</code> <br>was removed<br>;VolleyDraweeController;com.facebook.drawee.backends.volley.VolleyDraweeController;true;false;true
7c2517edee7d4080fab0daf54fd4ac4eca6a8497;Remove Type;Type;<br>type <code>com.facebook.drawee.backends.volley.VolleyDraweeControllerFactory</code> <br>was removed<br>;VolleyDraweeControllerFactory;com.facebook.drawee.backends.volley.VolleyDraweeControllerFactory;true;false;true
325e4f4f84a6c612d1b6b163d0680aa8ac67e25d;Add Type;Type;<br>Type <code>com.facebook.fresco.ui.common.ControllerListener2</code> added<br>;ControllerListener2;com.facebook.fresco.ui.common.ControllerListener2;false;false;false
325e4f4f84a6c612d1b6b163d0680aa8ac67e25d;Add Type;Type;<br>Type <code>com.facebook.fresco.ui.common.BaseControllerListener2</code> added<br>;BaseControllerListener2;com.facebook.fresco.ui.common.BaseControllerListener2;false;false;false
041c7233102c4836f6278cfa2f3b994864a11547;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.cache.BoundedLinkedHashSet</code> added<br>;BoundedLinkedHashSet;com.facebook.imagepipeline.cache.BoundedLinkedHashSet;false;false;false
237c7ae78dd2f97d6ea30da9cabb0dcb0f2e5626;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.producers.EncodedProbeProducer</code> added<br>;EncodedProbeProducer;com.facebook.imagepipeline.producers.EncodedProbeProducer;false;false;true
237c7ae78dd2f97d6ea30da9cabb0dcb0f2e5626;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.producers.BitmapProbeProducer</code> added<br>;BitmapProbeProducer;com.facebook.imagepipeline.producers.BitmapProbeProducer;false;false;true
